# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 09:01:53
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       Jy/beam       Jy/beam             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J230342.99+120525.4"            47    364.036464    172.364194    130.206106           361           366           170           175           126           132            28  -6.55281e-04      0.003681      0.069644      0.000000             0      0.111111      4.366109      2.103960     -1.364273      0.050611      0.001654      3.504077      2.644028      3.527820      4.011038      1.504926     37.727492      0.000000      0.000000      0.000000     -1.000000      0.167740      0.214645      0.158718      0.008753    345.929131     12.090395   2.26780e+06           365           170           131    345.926402     12.083825   2.26515e+06
  "SoFiA J230614.64+120930.6"            48    141.642134    196.887198    122.992985           135           148           190           207           118           130           360     -0.001805      0.004383      0.575371      0.000000             0      0.109890      2.501527      2.382595      0.209980     -1.272679      0.001660     12.000000     10.038905     12.000000      7.868382      6.257074    -12.063681      9.660613      6.267551    -71.006315     -1.000000      0.138898      0.176240      0.179160      0.031505    346.560993     12.158494   2.29195e+06           144           201           122    346.554307     12.169927   2.29528e+06
  "SoFiA J230431.48+115618.4"            49    292.932726    117.608462    125.592588           291           295           116           120           121           130            57  -6.77805e-04      0.004261      0.075985      0.000000             0      0.228000      1.983762      2.131554      0.720349     -1.241917      0.001592      8.684730      8.104141      8.755137      2.551868      1.749314     56.564395      0.000000      0.000000      0.000000     -1.000000      0.183753      0.167312      0.355964      0.012022    346.131183     11.938445   2.28325e+06           293           117           125    346.130992     11.936755   2.28523e+06
  "SoFiA J230612.14+123357.1"            50    145.472427    343.532632    125.501868           144           148           338           348           119           129            49     -0.001901      0.003503      0.094434      0.000000             0      0.080992      3.439859      2.319084     -0.165326     -1.463022      0.001510      1.636610      1.022881      9.968900      5.776172      1.816408    -12.584921      0.000000      0.000000      0.000000     -1.000000      0.126161      0.299486      0.389004      0.010568    346.550599     12.565856   2.28355e+06           146           343           128    346.549096     12.564378   2.27519e+06
  "SoFiA J230537.81+124048.8"            51    195.759641    384.658674    119.720317           184           211           371           390           113           123           152  -8.72397e-04      0.006398      0.305782      0.000000             4      0.024675      2.781496      2.387335      0.420161     -1.265154      0.001237      3.833156      1.037190      7.530545     12.979507      6.561635     89.017410      8.535198      3.315278    -88.759650     88.377651      0.302903      0.198588      0.145607      0.015249    346.407560     12.680223   2.30291e+06           199           384           120    346.398332     12.678399   2.30197e+06
  "SoFiA J230552.67+121933.4"            52    173.907200    257.131247    119.618188           172           176           252           260           117           123            60   2.95441e-04      0.003415      0.142719      0.000000             0      0.190476      3.459977      1.259820      0.538259      0.436045      0.002071      5.915343      2.801558      5.926103      4.545269      1.925870      4.788311      0.000000      0.000000      0.000000     -1.000000      0.112874      0.243791      0.194766      0.016040    346.469458     12.325932   2.30325e+06           174           259           118    346.469199     12.331123   2.30867e+06
  "SoFiA J230455.55+123013.8"            53    257.617431    321.136253    114.577328           254           261           314           331           111           119           132     -0.002072      0.004419      0.260634      0.000000             0      0.101852      2.694521      1.936528      0.023311     -0.550919      0.001642      6.564902      2.699103      6.545650      9.005972      2.877356     13.753035      0.000000      0.000000      0.000000     -1.000000      0.108653      0.284850      0.116276      0.018866    346.231440     12.503823   2.32013e+06           256           319           115    346.236042     12.497889   2.31872e+06
  "SoFiA J230540.50+123753.1"            54    191.823285    367.092336    116.093233           188           196           364           369           113           118            39   1.31421e-05      0.004278      0.111199      0.000000             0      0.120370      4.917080      2.074100     -1.406327      0.456632      0.001540      4.805159      1.029562      4.899211      5.048273      1.691415    -69.774051      0.000000      0.000000      0.000000     -1.000000      0.205433      0.099391      0.144381      0.009616    346.418732     12.631420   2.31506e+06           190           367           117    346.423922     12.631160   2.31202e+06
  "SoFiA J230615.02+121342.7"            55    141.116793    222.101234    115.533488           137           146           214           227           111           118            74  -6.79581e-04      0.003888      0.172058      0.000000             0      0.066071      4.680111      2.617003     -0.961364     -0.355763      0.001226      6.814551      1.009094      6.936822      8.079948      3.340443     26.789173      9.313663      3.310453     16.192419      8.798657      0.132013      0.206029      0.136598      0.010549    346.562572     12.228532   2.31693e+06           142           218           117    346.560048     12.217142   2.31202e+06
  "SoFiA J230610.94+120944.7"            56    147.065945    198.287973    113.878362           140           152           191           205           110           118           113  -8.67952e-05      0.004591      0.265379      0.000000             0      0.064387      3.343001      2.273353      0.510128     -0.666611      0.001575      1.873384      1.170865      7.953685      9.894745      4.181644    -32.985242     11.575787      0.000000     -9.287050     -1.000000      0.186857      0.278422      0.111035      0.016741    346.545586     12.162403   2.32247e+06           149           204           114    346.540108     12.178276   2.32207e+06
  "SoFiA J230419.68+120928.4"            57    310.216868    196.613526    113.521498           303           318           191           202           108           118           145     -0.001841      0.003989      0.283380      0.000000             0      0.068655      3.322179      2.619049     -0.130035     -1.510417      0.001537      7.310890      1.181216      7.673226     10.510410      3.987319     69.152548     10.820778      3.876238     62.289093     -1.000000      0.294688      0.150552      0.162438      0.018513    346.081984     12.157883   2.32367e+06           316           193           112    346.065557     12.147836   2.32876e+06
  "SoFiA J230405.26+124051.1"            58    331.197831    384.902239    111.004177           327           335           382           388           106           117            76     -0.002213      0.004800      0.134399      0.000000             4      0.100529      3.403970      2.858939      0.246736     -1.272888      0.001602      8.733781      8.458613      8.789002      4.128392      1.984558     58.936969      3.699924      0.974165     76.461678     -1.000000      0.186918      0.133479      0.272441      0.013966    346.021936     12.680870   2.33210e+06           332           385           114    346.019652     12.681139   2.32207e+06
  "SoFiA J230539.90+124001.5"            59    192.708474    379.928673    113.361791           185           201           374           385           110           117           162  -8.12643e-04      0.004761      0.279103      0.000000             0      0.099265      2.318198      2.054374      0.699665     -0.863338      0.001780      6.893850      4.108188      5.417615      9.352437      3.605887     65.687862      0.000000      0.000000      0.000000     -1.000000      0.330098      0.197896      0.134840      0.022656    346.416238     12.667078   2.32420e+06           189           381           114    346.426798     12.670047   2.32207e+06
  "SoFiA J230517.39+122255.6"            60    225.619443    277.328262    109.156588           217           238           266           287            98           117           502     -0.001292      0.004353      0.963574      0.000000             0      0.051860      3.747726      2.364523      0.158401     -0.540589      0.001286     15.297846      4.947494     15.546161     10.962360      6.160349     31.307266     10.631824      4.484888     28.794921    270.256469      0.113455      0.143862      0.128742      0.028809    346.322442     12.382121   2.33829e+06           220           280           110    346.338426     12.389537   2.33546e+06
  "SoFiA J230544.05+121401.2"            61    186.519563    223.905822    114.698436           179           192           216           231           112           117           150  -4.92751e-04      0.004118      0.327549      0.000000             0      0.111607      3.868051      2.333167     -0.442198     -1.407700      0.001439      4.846394      4.322877      4.822095      6.550703      4.385147     -5.612672      4.391901      2.002404    -39.668126     -1.000000      0.125285      0.166115      0.073936      0.017629    346.433528     12.233667   2.31973e+06           189           225           115    346.426480     12.236712   2.31872e+06
  "SoFiA J230352.13+123752.1"            62    350.433825    367.011937    113.714636           348           352           365           370           108           116            40     -0.002193      0.003396      0.054065      0.000000             0      0.148148      2.502220      2.778548      0.188276     -1.570390      0.002076      1.641454      1.025909      7.900729      3.020916      1.878722     -1.034995      0.000000      0.000000      0.000000     -1.000000      0.225129      0.260491      0.548022      0.013127    345.967219     12.631126   2.32302e+06           351           365           115    345.965613     12.625535   2.31872e+06
  "SoFiA J230459.91+122807.6"            63    251.227971    308.520239    113.759485           249           253           306           311           112           116            63   3.27532e-04      0.003614      0.121574      0.000000             0      0.420000      2.901180      1.525429     -0.378224     -1.182234      0.002274      4.000000      3.775647      4.000000      2.552220      2.000750     -7.609278      0.000000      0.000000      0.000000     -1.000000      0.152568      0.193775      0.183580      0.018051    346.249618     12.468778   2.32287e+06           251           308           115    346.250266     12.467333   2.31872e+06
  "SoFiA J230334.97+122457.6"            64    375.648757    289.592165    113.005270           366           383           280           296           107           116           221  -9.02022e-04      0.005247      0.453605      0.000000             0      0.072222      3.283142      2.648675      0.192736     -1.305507      0.001380      6.761084      4.872417      6.840620     12.796076      5.503853     55.053153     14.940017      3.458816     47.756646    230.469448      0.208905      0.169945      0.096427      0.020517    345.895723     12.415990   2.32540e+06           382           282           114    345.877687     12.394878   2.32207e+06
  "SoFiA J230614.68+123207.0"            65    141.742305    332.527024    110.656271           137           146           326           340           107           115           143   4.03944e-04      0.003357      0.254739      0.000000             0      0.105926      3.286038      2.214320      0.666700     -0.546966      0.001324      7.429456      5.436174      6.881604      8.530228      3.604248     19.067082     10.614505      0.852988     31.575640     -1.000000      0.130314      0.254342      0.129372      0.015834    346.561176     12.535272   2.33326e+06           141           334           111    346.563294     12.539361   2.33211e+06
  "SoFiA J230447.57+123156.3"            66    269.290580    331.393916    111.053671           265           272           326           335           105           115            57  -3.49929e-04      0.003452      0.124018      0.000000             0      0.064773      3.077334      1.653874      0.015201     -0.631830      0.001555      8.962530      1.137278      9.755126      4.726308      2.228922     43.373678      4.411402      0.000000     50.805087     -1.000000      0.164176      0.192379      0.283513      0.011737    346.198222     12.532314   2.33193e+06           271           330           113    346.193359     12.528442   2.32541e+06
  "SoFiA J230617.51+122947.1"            67    137.584439    318.546645    112.968175           132           142           315           322           110           115            51  -3.10205e-04      0.003536      0.110164      0.000000             0      0.096591      3.793036      1.965365     -0.581682     -1.025890      0.001677      5.000000      2.484909      5.000000      4.965669      3.385590     70.073121      0.000000      0.000000      0.000000     -1.000000      0.268172      0.184102      0.180606      0.011977    346.572957     12.496423   2.32552e+06           141           319           115    346.563241     12.497695   2.31872e+06
  "SoFiA J230631.75+122731.2"            68    116.710336    304.984522    111.535685           114           121           302           309           108           114            45  -6.24287e-04      0.003612      0.050237      0.000000             4      0.100446      1.517915      1.938696      1.249621      0.586983      0.001428      2.474382      1.810216      2.458853      4.094443      2.271286     54.919045      0.000000      0.000000      0.000000     -1.000000      0.313500      0.272723      0.187306      0.009582    346.632291     12.458672   2.33032e+06           115           307           112    346.637166     12.464263   2.32876e+06
  "SoFiA J230502.69+115456.3"            69    247.137543    109.393460    103.713013           240           257           106           111            96           114           104     -0.001238      0.003717      0.274009      0.000000             4      0.050682      4.816770      1.999138     -1.488046      1.040840      0.001417     16.889388     10.693282     17.321853      7.893259      2.130435    -88.486843      5.739786      1.799071    -81.795564     -1.000000      0.197682      0.061312      0.274936      0.014446    346.261202     11.915644   2.35652e+06           245           109            99    346.267270     11.914550   2.37231e+06
  "SoFiA J230424.11+120856.0"            70    303.710770    193.375384     90.036289           292           319           186           201            65           113           733     -0.002580      0.005817      1.605235      0.000000             0      0.033391      3.553984      2.981020      0.027261     -1.156966      0.001718     42.214967      1.008380     45.133429     10.036155      5.939791    -76.207976      8.482678      5.264862    -74.356595    111.696207      0.125353      0.078227      0.320750      0.046521    346.100476     12.148898   2.40234e+06           304           193            90    346.099654     12.147855   2.40246e+06
  "SoFiA J230501.71+115632.4"            71    248.570208    118.998058    109.958654           245           254           115           126           106           113            61  -6.16868e-04      0.003972      0.166961      0.000000             0      0.063542      4.993192      2.203899     -1.460688      0.971906      0.001286      5.399320      1.003553      6.821246      6.555448      3.772630     31.026015      6.727775      1.147900     48.037348     -1.000000      0.132792      0.167345      0.118052      0.010043    346.257137     11.942324   2.33560e+06           250           117           111    346.253077     11.936774   2.33211e+06
  "SoFiA J230602.24+123752.2"            72    160.003588    367.031741    106.353124           151           168           362           376           103           112           126     -0.001161      0.004448      0.325559      0.000000             4      0.046667      6.486510      2.642212     -0.468566      1.058042      0.001158      3.488015      2.677308      3.717908     10.438049      4.954702    -64.620048     10.369697      3.391385    -67.052410    111.669128      0.194214      0.133801      0.062326      0.012995    346.509313     12.631176   2.34768e+06           153           365           107    346.529244     12.625512   2.34551e+06
  "SoFiA J230606.86+121003.7"            73    153.053405    200.189986    106.179924           148           157           195           206           101           111           121  -6.88175e-04      0.003732      0.232085      0.000000             0      0.091667      2.483834      1.862933      0.266269     -0.864331      0.001452      5.968312      3.737149      7.910478      5.812582      3.227505     -8.084443      5.281678      1.245446     -6.691092     -1.000000      0.109647      0.197239      0.161318      0.015973    346.528578     12.167705   2.34826e+06           153           200           105    346.528729     12.167177   2.35221e+06
  "SoFiA J230540.78+124042.1"            74    191.415711    383.994764     96.023678           172           212           377           392            90           110           536     -0.002105      0.004568      1.260813      0.000000             4      0.038908      5.925001      3.346642     -0.013299     -0.049022      0.001300      9.367944      2.620337     18.945706     16.454345      5.149374    -89.438428     14.224784      4.479078     85.898803     34.162636      0.184848      0.061161      0.116769      0.030097    346.419926     12.678371   2.38228e+06           197           385            92    346.404029     12.681173   2.39576e+06
  "SoFiA J230612.48+123400.9"            75    144.975553    343.915608    104.369121           134           152           339           350           102           109           102  -7.97367e-04      0.003682      0.182267      0.000000             4      0.055921      3.668231      2.045106      0.268289     -1.118779      0.001297      6.698701      6.276904      6.705785      9.858852      4.760317     77.717107     10.797867      0.540034     57.426096     -1.000000      0.353655      0.173692      0.157782      0.013096    346.552014     12.566918   2.35432e+06           142           344           103    346.560483     12.567143   2.35891e+06
  "SoFiA J230524.28+122002.8"            76    215.514447    260.052072    106.278318           212           218           257           263           104           108            55  -5.48193e-04      0.004029      0.078593      0.000000             0      0.224490      1.931129      2.039317      0.801799     -0.771366      0.002194      3.996084      1.912127      3.986663      4.078017      2.427125    -46.910436      0.000000      0.000000      0.000000     -1.000000      0.312239      0.307139      0.188593      0.016269    346.351159     12.334121   2.34793e+06           217           260           107    346.346935     12.333978   2.34551e+06
  "SoFiA J230436.94+120913.2"            77    284.903758    195.087789    107.560268           283           287           191           199           104           108            36      0.001335      0.005612      0.162426      0.000000             0      0.160000      5.589267      1.295260     -2.382963      5.972583      0.001972      0.807588      0.504742      4.000000      4.656103      1.950367     17.818209      4.992870      1.017103      9.060296     -1.000000      0.086129      0.175299      0.098336      0.011831    346.153913     12.153676   2.34363e+06           285           193           108    346.153641     12.147876   2.34216e+06
  "SoFiA J230432.68+120534.3"            78    291.163199    173.199823    101.629212           284           298           163           181            95           108           211  -9.43100e-04      0.004629      0.542743      0.000000             0      0.052882      4.319363      2.338219     -0.638236     -1.096076      0.001562     11.689654     11.016139     11.717735      8.735167      4.503686     26.352266      3.952597      2.427910    -21.695921     -1.000000      0.126770      0.171711      0.161278      0.022691    346.136149     12.092870   2.36350e+06           292           174            99    346.133771     12.095091   2.37231e+06
  "SoFiA J230421.83+120544.4"            79    307.064803    174.213661    103.668828           301           312           168           179            99           108           173  -8.14782e-04      0.005546      0.499627      0.000000             0      0.120139      4.865848      2.475592     -0.499059     -0.899577      0.001554      8.310216      1.058003      8.638379      5.310385      4.101515     34.119442      4.175962      2.675214     26.116450     -1.000000      0.101634      0.099715      0.120626      0.020434    346.090974     12.095666   2.35667e+06           306           176           105    346.093997     12.100629   2.35221e+06
  "SoFiA J230607.92+123558.3"            80    151.674728    355.642442    103.413388           149           154           353           359           102           106            37   9.43132e-04      0.005030      0.128134      0.000000             0      0.176190      5.640992      1.845461     -0.638024     -0.352772      0.001401      2.826921      1.069762      3.053445      2.958471      2.483930     -7.514892      1.954332      1.322696      6.069040     -1.000000      0.087551      0.105774      0.057099      0.008522    346.532986     12.599514   2.35752e+06           152           356           103    346.532062     12.600508   2.35891e+06
  "SoFiA J230343.42+121400.8"            81    363.355568    223.899496    101.179512           357           367           221           227           100           106            54  -1.28124e-04      0.004867      0.141266      0.000000             0      0.100186      5.385522      2.609528     -0.981077     -0.215090      0.001409      1.611993      1.007496      1.773251      5.509515      2.540057     68.204516      4.750558      0.889677     83.101024     -1.000000      0.193816      0.113831      0.086338      0.010352    345.930901     12.233551   2.36501e+06           365           223           101    345.926230     12.231047   2.36561e+06
  "SoFiA J230605.06+121304.4"            82    155.705563    218.251601    104.127253           151           160           215           223           100           106            78     -0.001468      0.003856      0.168651      0.000000             0      0.123810      3.414091      2.297890      0.025471     -1.411430      0.001257      3.371254      2.120643      3.222544      5.459350      2.622000    -49.256535      3.741784      1.321087    -40.021399     -1.000000      0.140415      0.120242      0.080581      0.011099    346.521095     12.217884   2.35513e+06           154           217           105    346.525939     12.214403   2.35221e+06
  "SoFiA J230613.63+123258.7"            83    143.291972    337.700085     94.872833           132           153           330           353            91           105           242   4.90387e-04      0.004124      0.505841      0.000000             4      0.030556      7.460578      4.615624      1.159364      1.617948      0.001289      1.653607      1.033504      2.042261     12.665050      7.827012     46.270381     10.473316      4.257897     54.714328     -1.000000      0.215001      0.223959      0.122181      0.020050    346.556784     12.549647   2.38613e+06           149           333            94    346.540525     12.536610   2.38906e+06
  "SoFiA J230450.31+122826.1"            84    265.287145    310.371555    102.161287           263           268           307           315            98           105            48   8.87963e-04      0.004369      0.122626      0.000000             0      0.111111      4.382394      1.911501     -0.330188     -1.401678      0.001460      6.749008      6.263249      6.841435      4.547544      1.748409    -26.023353      3.301148      0.969892    -34.333914     -1.000000      0.096433      0.156716      0.206552      0.010114    346.209620     12.473920   2.36172e+06           265           310           105    346.210437     12.472888   2.35221e+06
  "SoFiA J230611.61+121337.9"            85    146.104118    221.614866    103.391878           144           148           218           225           101           105            24     -0.001367      0.004146      0.061610      0.000000             0      0.120000      4.710816      2.097646     -1.786740      1.683217      0.002203      4.000000      4.000000      4.000000      3.657187      1.904392     15.093485      0.000000      0.000000      0.000000     -1.000000      0.183340      0.326388      0.237073      0.010795    346.548395     12.227197   2.35759e+06           146           221           105    346.548689     12.225489   2.35221e+06
  "SoFiA J230457.13+122931.6"            86    255.302017    316.917173     99.908580           252           260           313           321            93           104           131     -0.001495      0.004233      0.232937      0.000000             0      0.134774      2.536109      1.705757     -0.033980     -0.488838      0.001765     11.000000      6.785131     11.000000      4.229134      2.778783     51.760918      0.626337           nan     74.663935     -1.000000      0.144563      0.135113      0.247375      0.020200    346.238028     12.492104   2.36926e+06           255           317           104    346.238887     12.492334   2.35556e+06
  "SoFiA J230547.31+121413.3"            87    181.729962    225.121540     97.415422           166           196           218           233            91           104           437     -0.001808      0.004588      0.831796      0.000000             0      0.062932      3.901526      3.400299      0.763304      0.530481      0.001292     12.390997      1.116398     12.713366     13.431380      5.055547     80.917611     11.529708      2.900071     85.742017     -1.000000      0.209058      0.080755      0.102152      0.027013    346.447144     12.237034   2.37761e+06           177           226            97    346.460591     12.239464   2.37901e+06
  "SoFiA J230554.96+123856.1"            88    170.659608    373.410087    100.215998           169           173           370           376            97           103            43   1.35971e-05      0.003716      0.060399      0.000000             0      0.175510      2.097242      1.818779      0.952654     -0.672348      0.001702      3.358580      1.199410      5.784215      3.675426      1.987868    -17.096960      0.000000      0.000000      0.000000     -1.000000      0.203573      0.268564      0.333009      0.011162    346.478996     12.648923   2.36823e+06           171           374           100    346.478028     12.650562   2.36896e+06
  "SoFiA J230629.58+122533.9"            89    119.870077    293.247699    101.096347           116           122           291           296            99           103            42   3.25549e-04      0.003766      0.085178      0.000000             0      0.200000      2.790574      1.832429      0.492797     -1.356031      0.001985      3.828209      3.111721      3.575725      3.468291      1.634839     40.489968      0.000000      0.000000      0.000000     -1.000000      0.204911      0.219498      0.147352      0.012866    346.623254     12.426082   2.36528e+06           120           293           100    346.622883     12.425395   2.36896e+06
  "SoFiA J230613.26+120855.2"            90    143.656196    193.346410     96.716081           140           147           190           196            94           103            32  -8.29988e-04      0.003703      0.076730      0.000000             0      0.057143      3.936439      2.440844     -0.947717     -0.949698      0.001594      9.000000      2.479244      9.000000      4.863628      1.326154    -50.032778      0.000000      0.000000      0.000000     -1.000000      0.201696      0.182908      0.309613      0.009019    346.555258     12.148665   2.37996e+06           144           194            96    346.554284     12.150482   2.38236e+06
  "SoFiA J230428.19+123603.5"            91    297.656219    356.118221     93.495854           292           306           354           358            91           100            61     -0.001050      0.004581      0.126929      0.000000             0      0.081333      4.059807      3.547905      0.153880     -1.176602      0.001881      1.568153      0.980095      7.270402      5.838862      1.895872     85.809780     10.690177      0.000000     88.732652     -1.000000      0.336608      0.097395      0.231838      0.014687    346.117474     12.600971   2.39075e+06           303           356            93    346.102264     12.600635   2.39241e+06
  "SoFiA J230616.23+123053.8"            92    139.460480    325.210441     96.214472           136           144           323           329            94            99            69  -2.31655e-04      0.003500      0.138565      0.000000             0      0.182540      2.983099      1.338777     -0.253645     -0.539538      0.001637      3.902031      2.095186      3.873174      4.801571      2.435594     82.273664      7.091540      0.000000     86.597499     -1.000000      0.223648      0.133079      0.110776      0.013594    346.567643     12.514941   2.38164e+06           143           325            97    346.557571     12.514368   2.37901e+06
  "SoFiA J230359.34+121344.0"            93    340.020315    222.202194     94.658959           337           342           218           227            91            97            50   2.72682e-04      0.003916      0.116996      0.000000             0      0.119048      3.749823      2.151799     -0.094382     -1.240413      0.001851      6.000000      3.499981      6.000000      5.021809      1.963178    -26.976793      0.000000      0.000000      0.000000     -1.000000      0.157935      0.237147      0.221941      0.013091    345.997232     12.228902   2.38685e+06           340           222            97    345.997291     12.228341   2.37901e+06
  "SoFiA J230408.54+124039.8"            94    326.402310    383.761963     91.596647           311           338           373           389            85            94           219  -9.11014e-04      0.005144      0.602882      0.000000             4      0.046008      7.088529      4.372877      1.940111      5.940422      0.001480      6.755523      6.142916      6.942465     14.777659      4.995623     70.341066     12.804852      5.142595     63.563886     89.572894      0.233699      0.122876      0.101976      0.021905    346.035592     12.677713   2.39711e+06           328           385            94    346.031041     12.681148   2.38906e+06
  "SoFiA J230358.24+123936.5"            95    341.487359    377.444424     91.544387           337           348           375           380            87            94            47  -7.43707e-04      0.004438      0.115807      0.000000             4      0.081597      5.111626      2.602247     -0.892949      0.019133      0.001404      4.847257      0.988939      5.148572      6.032726      2.095122     68.296036      6.130126      0.822740     68.905305     -1.000000      0.213707      0.108146      0.123473      0.009622    345.992659     12.660129   2.39728e+06           342           378            92    345.991198     12.661671   2.39576e+06
  "SoFiA J230547.61+121646.9"            96    181.308102    240.476748     88.635334           176           186           238           246            84            92            77     -0.001241      0.004562      0.242750      0.000000             0      0.086420      5.500440      2.190084     -1.485700      1.478877      0.001449      8.000000      8.000000      8.000000      5.219076      2.886813    -66.122467      3.683849      2.446438    -33.655521    337.683637      0.127349      0.084908      0.172500      0.012715    346.448378     12.279687   2.40703e+06           181           240            92    346.449253     12.278362   2.39576e+06
  "SoFiA J230429.02+120056.8"            97    296.539682    145.448628     88.847960           293           302           143           147            86            91            53  -6.91559e-04      0.006031      0.230572      0.000000             0      0.176667      5.638420      1.620193     -2.248214      6.473233      0.002296      3.536474      2.833703      4.833143      4.361519      2.294041    -85.409727      3.060029      1.381113    -89.613041     -1.000000      0.161034      0.081184      0.099298      0.016716    346.120909     12.015776   2.40632e+06           296           144            90    346.122443     12.011753   2.40246e+06
  "SoFiA J230505.51+115605.8"            98    242.996589    116.341109     88.685493           237           248           108           125            84            91           211  -7.34171e-06      0.004406      0.555149      0.000000             0      0.122106      4.666281      2.575042     -0.547383     -1.072418      0.001711      6.457727      4.121347      6.610640      7.856314      5.316162     13.911263      4.981731      2.022350     45.729481     -1.000000      0.126224      0.188194      0.097080      0.024859    346.272960     11.934942   2.40686e+06           243           117            91    346.272951     11.936772   2.39911e+06
  "SoFiA J230603.20+121325.4"            99    158.435386    220.355373     88.244435           155           161           217           226            86            90            47  -2.74391e-05      0.003239      0.094541      0.000000             0      0.134286      3.007248      2.038735      0.164593     -1.725883      0.001938      3.982677      3.570721      3.849041      4.307732      2.936846    -30.506603      0.000000      0.000000      0.000000     -1.000000      0.221570      0.265519      0.174877      0.013289    346.513342     12.223736   2.40834e+06           159           220            89    346.511737     12.222750   2.40581e+06
  "SoFiA J230430.27+123604.1"           100    294.616845    356.177488     82.049351           285           305           353           359            77            88            97     -0.001705      0.005188      0.291565      0.000000             0      0.054989      5.838365      1.790056     -1.979379      4.917507      0.001552      6.793203      0.999442      8.552717     11.035420      2.350689     81.365403      7.086848      1.030613     79.050112     -1.000000      0.275446      0.073109      0.131619      0.015289    346.126125     12.601139   2.42910e+06           297           356            83    346.119342     12.600643   2.42591e+06
  "SoFiA J230553.41+121306.4"           101    172.786037    218.434403     84.406967           171           175           216           222            83            87            22  -8.54528e-05      0.003403      0.047564      0.000000             0      0.125714      3.935290      2.140435     -0.782017     -1.113104      0.002176      4.000000      4.000000      4.000000      3.739398      1.495931     31.919191      0.000000      0.000000      0.000000     -1.000000      0.266675      0.333297      0.323608      0.010206    346.472550     12.218438   2.42120e+06           174           218            83    346.469098     12.217234   2.42591e+06
  "SoFiA J230516.41+122303.4"           102    227.043059    278.106949     84.936494           224           230           276           281            81            86            26   6.32576e-04      0.004227      0.083274      0.000000             0      0.103175      5.251743      1.565534     -1.743440      2.415632      0.001879      5.000000      0.500000      5.000000      3.852956      2.572355     45.812290      0.000000      0.000000      0.000000     -1.000000      0.184357      0.190669      0.212787      0.009579    346.318394     12.384285   2.41943e+06           225           281            86    346.324207     12.392319   2.41586e+06
  "SoFiA J230514.73+120025.4"           103    229.466068    142.301408     76.092840           222           240           136           149            70            85           156     -0.002730      0.004334      0.477185      0.000000             0      0.036654      5.867549      2.025533     -1.841765      3.848543      0.001620      7.332651      2.933848     12.932999      8.842257      4.933939     56.762336      7.510653      3.239272     59.041355     -1.000000      0.161471      0.127536      0.125027      0.020230    346.311396     12.007048   2.44906e+06           232           140            78    346.304198     12.000657   2.44267e+06
  "SoFiA J230603.07+123717.0"           104    158.773314    363.512509     79.562573           150           165           360           368            77            83           129  -3.11407e-04      0.004363      0.357598      0.000000             4      0.127976      5.983202      2.475906     -0.746275      0.610522      0.001517      4.622659      2.563370      4.702100      7.384473      3.720369     88.826795      5.924659      1.934679     86.461758     -1.000000      0.184696      0.095253      0.065755      0.017225    346.512805     12.621397   2.43743e+06           161           363            79    346.506465     12.619980   2.43932e+06
  "SoFiA J230359.37+121637.7"           105    339.960206    239.567078     81.036938           334           345           235           246            77            83           102     -0.001350      0.004836      0.242368      0.000000             0      0.101190      3.931638      3.005094     -0.432576     -1.282449      0.001574      4.923120      1.018606      5.354681      6.108805      3.591828     55.297799      3.068099      2.626275    -13.234257     -1.000000      0.141772      0.132298      0.077644      0.015893    345.997360     12.277138   2.43249e+06           340           239            82    345.997248     12.275563   2.42927e+06
  "SoFiA J230529.30+124030.2"           106    208.220746    382.790958     80.224105           204           212           376           387            77            82            68     -0.003023      0.004849      0.189038      0.000000             0      0.104938      4.665979      2.664436     -1.100047      0.318206      0.001991      4.635297      2.415238      4.712177      7.680500      3.033814     32.882025      0.000000      0.000000      0.000000     -1.000000      0.186996      0.222197      0.121732      0.016418    346.372077     12.675055   2.43522e+06           207           385            80    346.375556     12.681189   2.43597e+06
