# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:26:00
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_opt        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_opt_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J072402.38+614836.6"            11    291.180695    339.760700     74.149934           286           297           330           348            71            77           165   9.81914e-05      0.006881      0.688897      0.000000             0      0.103383      4.534196      2.008739      0.244633     -0.658639      0.002672      3.994096      1.460667      3.966892     11.510880      3.635689     25.515640      0.000000      0.000000      0.000000     -1.000000      0.140926      0.245436      0.062596      0.034318    111.009920     61.810178   1.64213e+06           289           342            75    111.016321     61.813293   1.63918e+06
  "SoFiA J072344.67+620015.4"            12    315.889754    479.569599     74.570262           313           319           475           484            71            76            93   6.15271e-04      0.006469      0.402627      0.000000             0      0.221429      3.249902      1.531748      0.119285     -0.694127      0.004939      3.666766      2.434862      3.600457      5.276859      2.783425     17.520606      0.000000      0.000000      0.000000     -1.000000      0.185325      0.315002      0.166164      0.047633    110.936132     62.004283   1.64067e+06           316           482            76    110.935786     62.007658   1.63571e+06
  "SoFiA J072401.82+613820.0"            13    292.188095    216.432226     73.460818           290           294           213           219            72            76            84   5.32463e-04      0.005909      0.318585      0.000000             0      0.480000      3.118795      0.948243     -0.391960     -0.162731      0.004326      3.757090      3.221524      3.590492      3.019342      2.416335     -5.882163      0.000000      0.000000      0.000000     -1.000000      0.159687      0.194821      0.147384      0.039644    111.007564     61.638886   1.64453e+06           292           216            73    111.008116     61.638287   1.64613e+06
  "SoFiA J072424.24+613313.1"            14    260.245285    155.023648     68.874209           258           264           152           158            66            70            38   8.50662e-04      0.005108      0.147754      0.000000             0      0.155102      5.218687      2.088787     -1.031157     -0.085165      0.003070      1.667044      1.041903      1.683619      3.575364      2.922253    -44.048558      0.000000      0.000000      0.000000     -1.000000      0.222259      0.221523      0.077307      0.018927    111.101001     61.553639   1.66046e+06           259           157            69    111.104631     61.556384   1.66002e+06
  "SoFiA J072130.54+613204.0"            15    508.615678    142.639128     68.230707           505           511           139           146            65            70            57      0.002017      0.005051      0.186478      0.000000             1      0.169643      6.317647      0.951779      0.302441     -1.008764      0.002594      3.800000      3.500000      3.848032      4.362580      2.544452     35.359710      0.000000      0.000000      0.000000     -1.000000      0.175736      0.200323      0.169605      0.019585    110.377245     61.534439   1.66269e+06           509           142            67    110.376146     61.533545   1.66697e+06
  "SoFiA J072603.67+614954.1"            16    119.381441    355.643726     64.339173           114           123           353           359            63            69            48      0.003505      0.006402      0.248402      0.000000             0      0.097959      5.659745      0.951575     -1.382524      3.501474      0.002643      3.655930      3.139826      3.738142      5.011108      2.884227    -85.975136      0.000000      0.000000      0.000000     -1.000000      0.187926      0.108698      0.135918      0.018308    111.515311     61.831702   1.67621e+06           119           355            63    111.516421     61.830804   1.68086e+06
  "SoFiA J072617.25+612021.3"            17     97.673482      1.213301     63.223129            90           104             0             4            60            68            64      0.001262      0.005553      0.213706      0.000000             1      0.094815      4.837724      2.311420      0.092041     -0.666398      0.001999      8.000000      5.421783      8.000000      8.382682      1.902699    -80.071319      2.723712      0.974051    -75.974483     -1.000000      0.311553      0.084436      0.222392      0.015990    111.571885     61.339247   1.68009e+06            99             0            60    111.568020     61.337575   1.69128e+06
  "SoFiA J072425.60+615854.5"            18    258.252021    463.293702     51.326042           249           267           458           469            46            57           188  -1.12686e-04      0.005495      0.611693      0.000000             0      0.068713      5.151854      2.336865      0.183503      0.684146      0.001756      6.516241      5.705088      8.855643     10.126817      4.209595     66.137117     10.773546      2.049859     63.322938     -1.000000      0.183337      0.111416      0.106528      0.024073    111.106680     61.981794   1.72142e+06           264           461            54    111.089688     61.978606   1.71213e+06
  "SoFiA J072402.29+615857.9"            19    291.101464    464.016381     49.201973           285           299           458           472            46            56           278     -0.001785      0.005603      0.851793      0.000000             0      0.112323      3.690070      1.970592     -0.099366     -0.657723      0.002493      7.342378      6.586318      7.192569      6.346888      6.094635    -71.551970      3.963637      2.940697    -37.446889     -1.000000      0.141375      0.142674      0.120069      0.041559    111.009552     61.982757   1.72880e+06           290           462            47    111.012819     61.979959   1.73645e+06
  "SoFiA J072428.33+614137.5"            20    254.408016    255.908482     44.832164           201           292           234           278            32            56         11765  -3.40402e-04      0.031948    159.378779      0.000000             0      0.113671     17.403819    107.037824     28.206807    983.789205      0.002319     18.230915     15.653813     17.016936     28.699916     18.164922     83.784321     30.640485     20.063014     82.679081     81.804366      0.026619      0.013846      0.008848      0.251585    111.118029     61.693758   1.74399e+06           246           263            39    111.142664     61.703605   1.76426e+06
  "SoFiA J072340.60+613503.9"            21    322.543989    177.281056     52.685431           319           327           172           184            49            56           161  -2.75212e-05      0.005606      0.427286      0.000000             0      0.172009      2.072205      1.348870      1.034245      0.213333      0.003883      5.994877      3.845831      5.940013      5.855457      2.516882     29.391877      0.000000      0.000000      0.000000     -1.000000      0.217916      0.326839      0.165966      0.049267    110.919156     61.584411   1.71670e+06           322           178            54    110.920737     61.585412   1.71213e+06
  "SoFiA J072310.80+613035.8"            22    365.350357    123.839699     50.975543           362           372           117           132            47            56           155  -4.54783e-04      0.005280      0.406795      0.000000             0      0.088068      3.406622      2.006513     -0.137543     -1.429126      0.002411      6.645682      5.898576      6.743499      7.232364      4.983197    -22.482736      0.000000      0.000000      0.000000     -1.000000      0.191183      0.229312      0.162551      0.030019    110.794988     61.509950   1.72264e+06           363           124            53    110.801830     61.510189   1.71560e+06
  "SoFiA J072429.45+612436.5"            23    252.792963     51.707603     53.651462           248           257            47            55            51            56           114   9.66648e-04      0.007241      0.461025      0.000000             0      0.211111      3.616307      1.650316     -0.006146     -1.360918      0.003476      4.642643      3.929237      4.529694      4.939386      3.283147     58.119997      0.000000      0.000000      0.000000     -1.000000      0.167155      0.163147      0.108502      0.037117    111.122700     61.410144   1.71334e+06           253            51            55    111.122099     61.409161   1.70866e+06
  "SoFiA J072603.37+614038.4"            24    119.130829    244.493663     44.515309            84           149           227           263            37            55          2759  -5.36603e-04      0.007788      9.113445      0.000000             0      0.059464      4.245323      2.333499      0.738147      0.898117      0.001912     15.013550      9.871312     12.700458     30.437103     11.541553     76.211740     30.926212      8.880134     73.540993     80.283778      0.158071      0.072553      0.041172      0.100424    111.514048     61.677327   1.74509e+06           127           239            47    111.490919     61.669762   1.73645e+06
  "SoFiA J072540.72+613753.1"            25    151.219482    211.264739     53.406200           146           155           208           216            51            55            60      0.001223      0.005931      0.212765      0.000000             0      0.133333      4.608042      2.367852     -0.028437     -1.225149      0.003208      3.887730      1.151440      3.953636      5.540486      3.246016    -47.732361      0.000000      0.000000      0.000000     -1.000000      0.304329      0.252063      0.129886      0.024848    111.419658     61.631417   1.71419e+06           149           209            54    111.426114     61.628257   1.71213e+06
  "SoFiA J072447.96+613531.7"            26    226.389860    182.764388     44.349382           184           274           172           196            36            55          4296  -2.42358e-04      0.008771     16.089583      0.000000             0      0.094418      3.939345      2.159743      0.908527      1.242671      0.002339     15.234061      9.839411     13.514202     37.798971      8.533957    -89.842876     34.248171      7.422408    -85.547768     98.954989      0.181659      0.040629      0.038508      0.153339    111.199819     61.592143   1.74567e+06           242           182            48    111.154246     61.591102   1.73298e+06
  "SoFiA J072131.99+615159.7"            27    503.852986    381.737632     48.127903           486           511           364           397            40            54          1028  -6.45786e-04      0.009151      3.453102      0.000000             1      0.077526      5.128923      3.204216      1.657402      6.197435      0.002033     14.000000      8.760078     13.326875     13.743486     10.183796     75.661453     11.734821      8.212950     82.598983      1.346733      0.125336      0.098572      0.063837      0.065191    110.383274     61.866574   1.73253e+06           508           381            50    110.371085     61.865484   1.72603e+06
  "SoFiA J072349.17+614650.7"            28    309.949827    318.610663     44.490548           256           363           292           339            36            54          6556     -0.002487      0.007342     21.927016      0.000000             0      0.066561      4.849049      3.722344      3.816854     28.705852      0.002170     16.378576     10.881052     11.895967     57.621988     10.400450     71.838585     56.369742      9.613173     70.679544     73.022946      0.215042      0.080694      0.031651      0.175720    110.954891     61.780750   1.74518e+06           281           330            41    111.039886     61.796642   1.75731e+06
  "SoFiA J072309.80+614336.6"            29    365.992801    280.008387     49.156224           354           375           269           288            45            54           504   2.01365e-04      0.007055      1.820058      0.000000             0      0.114545      4.303620      2.112140      0.435337     -0.205676      0.002114      8.625352      7.818892      8.467084      9.170014      6.249349     68.683457      9.596400      5.175264     81.893316     -1.000000      0.105681      0.090449      0.058542      0.047455    110.790845     61.726844   1.72896e+06           363           281            48    110.799606     61.728242   1.73298e+06
  "SoFiA J072449.56+612419.9"            30    223.913904     48.403722     51.383168           219           230            42            53            48            54           149      0.001079      0.006769      0.540718      0.000000             0      0.147817      3.470145      1.495517      0.139730     -1.274821      0.002992      4.841144      1.097073      4.867440      5.776375      3.279253     37.783975      0.825601      0.000000     12.038263     -1.000000      0.145485      0.163276      0.107276      0.036518    111.206505     61.405526   1.72122e+06           224            48            50    111.206253     61.404965   1.72603e+06
  "SoFiA J072233.41+614808.6"            31    417.306594    334.722042     50.768626           414           423           330           339            49            53           132   4.24140e-04      0.005574      0.381747      0.000000             0      0.264000      3.099281      1.469136      0.647438     -0.256605      0.002282      4.000000      2.447655      4.000000      5.026261      3.087681    -42.164864      0.000000      0.000000      0.000000     -1.000000      0.136246      0.142802      0.078310      0.026215    110.639212     61.802395   1.72336e+06           416           334            51    110.643068     61.801405   1.72255e+06
  "SoFiA J072201.41+614629.8"            32    462.846767    315.340059     44.370456           423           501           301           334            36            53          3323     -0.001752      0.007481     11.270949      0.000000             0      0.068731      6.706556     35.927381     23.450324    601.286015      0.002170     14.765392     10.102347     14.607909     37.784841     11.093938     75.803302     38.478244      9.367418     74.204251     65.808824      0.195927      0.073296      0.044573      0.125072    110.505892     61.774948   1.74559e+06           468           309            48    110.490938     61.766075   1.73298e+06
  "SoFiA J072219.41+613926.6"            33    438.013810    230.478316     46.923254           416           462           216           244            38            53          1021  -1.55692e-04      0.007311      3.143808      0.000000             0      0.046818      5.209990      3.364824      1.122986      1.287436      0.001955      7.956356      3.631629      8.118718     23.683916      9.498672     75.727532     25.843272      6.186003     78.668328    103.776362      0.225835      0.107760      0.058870      0.062471    110.580869     61.657392   1.73672e+06           442           226            48    110.569318     61.651127   1.73298e+06
  "SoFiA J072650.08+613602.7"            34     52.146680    189.868506     46.543023            30            77           168           211            37            53          1285  -9.60883e-04      0.007161      4.624658      0.000000             0      0.035790      5.077753      3.147129      3.808368     29.755799      0.002061     13.756586     11.042628     13.771210     27.688476     11.840221     42.428407     24.901694     11.294305     34.093175     50.860816      0.167101      0.168577      0.063009      0.073888    111.708680     61.600753   1.73804e+06            51           190            48    111.712032     61.600921   1.73298e+06
  "SoFiA J072711.54+613653.2"            35     21.633897    200.269139     49.719921            16            27           186           210            45            53           240   6.72718e-04      0.005880      0.860179      0.000000             0      0.088889      4.631301      2.020740      0.014974     -0.912624      0.002435      4.397986      1.979685      4.376730     12.715172      4.518051     17.530025      0.000000      0.000000      0.000000     -1.000000      0.129418      0.277278      0.068946      0.037720    111.798098     61.614783   1.72700e+06            17           206            51    111.811814     61.622674   1.72255e+06
  "SoFiA J072623.19+613440.5"            36     90.401200    173.104430     44.991387            75           106           157           184            38            53           831     -0.001346      0.007794      3.048644      0.000000             0      0.057966      4.318639      2.502277      2.575318     19.979604      0.002198     12.708074     12.040349     12.684180     12.819668     10.301913    -34.421115     11.167789      6.315653     15.900704    113.169733      0.123643      0.124090      0.085482      0.063368    111.596609     61.577908   1.74343e+06            90           179            39    111.597907     61.586092   1.76426e+06
  "SoFiA J072351.19+615851.3"            37    306.752303    462.717308     43.242855           291           318           454           472            37            52           700     -0.001287      0.006644      2.629866      0.000000             0      0.082237      3.539681      1.701353      0.035906     -0.711827      0.002506     11.700608      9.087337     11.708288     14.224907      6.423916    -85.592873     11.452950      4.588125    -81.651742     -1.000000      0.181872      0.081190      0.094332      0.066302    110.963286     61.980909   1.74951e+06           310           465            45    110.953667     61.984068   1.74340e+06
  "SoFiA J072523.24+615853.7"            38    177.028153    463.286509     46.124867           169           188           459           468            40            52           211   9.35406e-04      0.005674      0.795119      0.000000             0      0.081154      5.231859      1.849736     -0.306352     -0.827173      0.002295     11.200251      9.797300     11.647281     10.258198      4.513380     88.412002      7.460259      1.683804    -86.846770     -1.000000      0.210787      0.096914      0.175563      0.033343    111.346829     61.981592   1.73950e+06           173           462            49    111.358724     61.979785   1.72950e+06
  "SoFiA J072603.72+615239.5"            39    119.518387    388.710342     46.797014           109           130           381           395            41            52           236     -0.001110      0.004685      0.767447      0.000000             0      0.059596      3.680214      2.681378      3.527524     19.137920      0.002389      8.503960      3.134885      8.459380     13.851874      4.332951     76.540117     12.976164           nan    -87.441201     -1.000000      0.320466      0.131977      0.116165      0.036708    111.515505     61.877628   1.73716e+06           126           386            46    111.496360     61.873918   1.73993e+06
  "SoFiA J072318.05+615225.3"            40    353.803638    385.691545     44.125721           334           376           372           396            37            52           770     -0.004225      0.007284      2.546533      0.000000             0      0.044767      4.237452      2.130252     -0.261818      0.926548      0.001929     13.902953     10.941546     13.812751     24.933497      7.268862     72.626293     26.770842      5.179078     68.836291     62.250944      0.235617      0.098070      0.082639      0.053536    110.825198     61.873705   1.74644e+06           343           386            48    110.857024     61.874197   1.73298e+06
  "SoFiA J072504.18+614618.2"            41    203.539097    312.107619     46.879720           192           223           303           319            40            52           707  -4.19274e-04      0.007242      2.578731      0.000000             0      0.099972      3.505152      1.864742      0.236967     -0.681435      0.002054     10.154990      8.774503      9.985079     16.301589      6.696508    -86.333268     14.961083      4.775134    -82.612342     87.459898      0.166693      0.072710      0.059153      0.054626    111.267406     61.771729   1.73687e+06           196           310            50    111.289528     61.768776   1.72603e+06
  "SoFiA J072524.31+614730.8"            42    175.020728    326.700336     42.299301           167           187           303           337            36            52           746     -0.001011      0.007946      2.717942      0.000000             0      0.059704      2.977936      1.588191      1.057890      2.049772      0.002308      8.166861      2.855301      8.500120     18.225391      8.685106     -4.783752     15.898037      8.244346    -23.357276     85.126915      0.098951      0.231198      0.078617      0.063036    111.351303     61.791879   1.75279e+06           171           333            42    111.363188     61.800608   1.75383e+06
  "SoFiA J072653.63+614358.9"            43     47.979273    285.146931     49.750678            46            50           283           287            48            52            46   8.16634e-04      0.003459      0.097803      0.000000             0      0.368000      3.064780      1.337704      0.711676     -0.566918      0.002778      3.762609      3.132666      3.689369      2.506741      1.961865     11.535751      0.000000      0.000000      0.000000     -1.000000      0.196983      0.245184      0.224329      0.018840    111.723444     61.733025   1.72690e+06            48           285            50    111.723379     61.732822   1.72603e+06
  "SoFiA J072252.14+614225.5"            44    391.176457    265.919413     43.150127           364           433           251           279            36            52          2861     -0.001227      0.007739      9.599352      0.000000             0      0.082904      5.150356      4.493285     24.568645    975.639910      0.002050     13.441699      7.648409     13.334421     25.774928     10.239602    -89.612916     25.152241      9.315084    -84.439590     94.263219      0.144016      0.057685      0.042027      0.109631    110.717257     61.707082   1.74983e+06           390           266            40    110.720703     61.707204   1.76078e+06
  "SoFiA J072159.22+613501.7"            45    467.270485    177.753070     48.328196           459           476           169           188            44            52           518  -2.79763e-04      0.005936      1.478170      0.000000             0      0.159877      3.467144      2.028288      0.373499     -0.974885      0.002748      5.561478      4.158793      5.208009     10.695885      5.421628     38.614833      0.000000      0.000000      0.000000     -1.000000      0.155828      0.179414      0.070937      0.062545    110.496747     61.583805   1.73184e+06           470           176            49    110.488830     61.581334   1.72950e+06
  "SoFiA J072535.20+613034.0"            46    158.706546    123.405218     46.892358           136           183           109           135            39            52          1326  -6.91789e-04      0.008447      4.591093      0.000000             0      0.073082      4.343900      2.636892      1.005286      0.809543      0.002131     10.676735      9.622162     10.436020     23.940980      6.777606     83.446159     18.300653      4.652759     85.569336     55.698408      0.200859      0.062190      0.052439      0.077586    111.396667     61.509437   1.73683e+06           170           122            50    111.363769     61.507549   1.72603e+06
  "SoFiA J072421.27+613005.4"            47    264.509381    117.483971     45.759817           256           276           111           123            41            52           498     -0.001194      0.007709      2.077089      0.000000             0      0.152015      3.681997      1.637581     -0.552265      0.092141      0.002719     10.591153      6.218254     10.372062      8.176749      4.148284     77.138195      5.022492      3.452910     88.766816     -1.000000      0.114475      0.063547      0.084294      0.060670    111.088614     61.501498   1.74076e+06           264           117            44    111.090097     61.500826   1.74688e+06
  "SoFiA J072501.15+612932.0"            48    207.406715    110.849524     48.708763           203           210           108           114            46            52            51      0.001756      0.004493      0.161713      0.000000             0      0.130102      4.260834      1.938047     -0.452921     -1.369404      0.003224      1.657923      1.036202      4.883338      4.009182      2.913392     44.355332      0.000000      0.000000      0.000000     -1.000000      0.268688      0.251572      0.223025      0.023022    111.254792     61.492216   1.73052e+06           209           110            48    111.250151     61.491041   1.73298e+06
  "SoFiA J072719.32+613017.4"            49      9.671908    121.227446     42.628931             0            32           100           136            35            52          1462  -9.46493e-04      0.007942      5.398563      0.000000             1      0.066521      5.481852      3.595187      2.841970     13.886473      0.002072     14.130751     11.333108     13.799079     16.455728      9.294914     54.707810     11.729259      8.811609     70.166412    229.058746      0.105469      0.088827      0.060419      0.079209    111.830513     61.504831   1.75164e+06             9           121            38    111.832461     61.504505   1.76773e+06
  "SoFiA J072444.99+615319.4"            50    230.858828    396.292777     45.247175           213           254           386           406            39            51           963   1.29846e-05      0.008266      3.404402      0.000000             0      0.083987      5.043571      5.249411      5.695626     52.346214      0.002367     11.071699      2.136331     11.192307     18.476688      7.348331     89.766115      7.768209      5.018691     88.228692     -1.000000      0.214188      0.079309      0.062739      0.073446    111.187455     61.888718   1.74255e+06           232           399            46    111.184099     61.892480   1.73993e+06
  "SoFiA J072344.54+615308.1"            51    316.311962    394.112543     47.954731           311           320           391           397            46            51           113   9.23510e-04      0.006450      0.387831      0.000000             0      0.269048      3.201561      0.924075     -0.594689      0.308484      0.003809      3.934871      3.137729      3.667026      3.743395      3.276250    -79.000684      0.000000      0.000000      0.000000     -1.000000      0.209183      0.178791      0.119511      0.040495    110.935587     61.885590   1.73314e+06           318           395            48    110.930604     61.886816   1.73298e+06
  "SoFiA J072510.42+615256.6"            52    194.891408    391.804941     46.237758           190           201           388           396            38            51           216   7.62543e-04      0.006949      0.729078      0.000000             0      0.142857      2.633255      1.042803      0.669626      0.238816      0.002924     13.000000     12.648734     13.000000      4.981863      3.029712    -89.845399      2.519201      2.194058    -70.667867     -1.000000      0.142641      0.090058      0.205782      0.042971    111.293437     61.882390   1.73910e+06           195           391            50    111.293111     61.881272   1.72603e+06
  "SoFiA J072258.29+615034.8"            53    381.877514    363.733761     48.858564           377           387           359           369            46            51           105      0.001413      0.005939      0.417164      0.000000             0      0.144628      3.693661      1.811737      0.053555     -1.504767      0.003169      3.829584      2.938868      3.811784      6.194285      4.447567     28.422422      0.000000      0.000000      0.000000     -1.000000      0.196797      0.228555      0.102806      0.032472    110.742860     61.843010   1.73000e+06           380           367            48    110.748331     61.847561   1.73298e+06
  "SoFiA J072715.63+614743.3"            54     17.201936    330.332332     43.118728             0            32           319           348            36            51           786   3.69277e-04      0.007064      2.975820      0.000000             1      0.049621      5.008726      3.025091      1.566622      4.016703      0.002089     14.577385      9.161276     14.661685     11.577074      8.811420    -58.945373      8.941434      5.787234    -76.146465    268.031254      0.106379      0.103576      0.086814      0.058555    111.815126     61.795351   1.74994e+06            16           332            46    111.818711     61.797649   1.73993e+06
  "SoFiA J072538.87+614753.2"            55    154.403668    331.280976     48.423806           146           162           321           340            45            51           314      0.001062      0.007351      1.243976      0.000000             0      0.131933      3.909073      1.909924      0.452408     -0.546024      0.002826      5.813796      3.063741      4.990845      8.224961      5.878856    -52.449599      6.415107      1.829423    -69.642817     -1.000000      0.145447      0.141967      0.063394      0.050083    111.411944     61.798124   1.73151e+06           154           330            49    111.413113     61.796343   1.72950e+06
  "SoFiA J072634.98+614339.5"            56     74.445182    281.031795     43.018415            52            92           270           290            36            51           845   1.21469e-04      0.007369      3.005181      0.000000             0      0.061339      4.494614      2.358309      0.935059      1.983708      0.002223     11.070923      3.544442     11.389787     21.022570      8.038484     78.994818     23.302266      6.173731     69.562041     48.321282      0.214847      0.095596      0.069299      0.064613    111.645730     61.727631   1.75029e+06            90           276            43    111.600011     61.720811   1.75036e+06
  "SoFiA J072401.05+613830.6"            57    293.278404    218.557917     48.714795           288           298           209           231            45            51           322   1.24817e-04      0.006256      1.154686      0.000000             0      0.181818      4.263450      1.483219      0.366780      1.029412      0.002249      3.993793      3.053965      3.981632     10.839402      4.178101     -2.795839      3.110794      2.562674     -2.329006     -1.000000      0.074337      0.197262      0.047172      0.040356    111.004365     61.641836   1.73050e+06           293           218            48    111.005182     61.641062   1.73298e+06
