catID,distance_mpc,log_smass,esmass,log_himass,match_count,match_index,separation_arcsec,pgc,hyperleda_objname,hyperleda_anames,hyperleda_otype,hyperleda_mtype,hyperleda_logd25,hyperleda_logr25,hyperleda_ra_deg,hyperleda_dec_deg,query_radius_arcsec,match_status,resolved_via,resolved_ra_deg,resolved_dec_deg,hyperleda_d25_arcmin,hyperleda_d25_kpc
AGC231195,146.6,9.75,0.18,9.81,1,0.0,42.00040001474407,48787.0,CGCG132-1             NPM1G+22.0431,CGCG132-1             NPM1G+22.0431,G,,0.75,0.05999999865889549,206.422083,22.053611,60.0,matched,AGC_alfalfa,206.42208333333332,22.06527777777778,0.5623413251903492,23.980602344971988
AGC231298,96.08,10.49,0.098,9.38,1,0.0,12.803506689907989,1311845.0,,,G,,0.47999998927116394,0.11999999731779099,198.4325,7.004722,15.0,matched,AGC_alfalfa,198.43374999999997,7.001388888888889,0.3019951645796955,8.440323661824575
AGC231301,106.98,9.89,0.116,9.51,1,0.0,12.803981565055864,45981.0,CGCG44-35,CGCG44-35,G,,0.8399999737739563,0.25,198.455417,6.9625,15.0,matched,AGC_alfalfa,198.45666666666665,6.9591666666666665,0.6918309291408585,21.529239276280347
AGC231306,96.39,9.726,0.111,9.58,1,0.0,7.000400102562004,46045.0,CGCG44-37,CGCG44-37,G,,0.8199999928474426,0.33000001311302185,198.642083,3.041389,15.0,matched,AGC_alfalfa,198.6420833333333,3.0394444444444444,0.66069343712639,18.52499461153496
AGC231318,106.98,9.802,0.117,10.1,1,0.0,17.574936664238376,46151.0,CGCG44-44,CGCG44-44,M,,0.75,0.20999999344348907,198.964583,8.038889,30.0,matched,AGC_alfalfa,198.9658333333333,8.034166666666666,0.5623413251903492,17.499623730321307
AGC231904,61.21,8.355,0.273,9.14,1,0.0,22.052983821599156,91271.0,FGC1587,FGC1587,G,Scd,0.8899999856948853,0.8100000023841858,199.174583,26.131389,30.0,matched,AGC_alfalfa,199.17666666666668,26.13722222222222,0.7762470910600872,13.8212869102453
AGC231933,102.31,9.848,0.18,9.63,1,0.0,13.280901157111082,1440247.0,,,G,,0.6399999856948853,0.07000000029802322,201.0625,13.778333,15.0,matched,AGC_alfalfa,201.06499999999997,13.775555555555556,0.43651581786188304,12.991048004170496
AGC232785,102.89,9.217,0.332,9.48,1,0.0,40.99887017719267,1288838.0,,,G,,0.6000000238418579,0.2800000011920929,204.787917,5.769444,60.0,matched,AGC_alfalfa,204.79833333333332,5.764722222222222,0.39810719240874815,11.915144354155972
AGC232787,103.11,9.976,0.176,9.38,1,0.0,50.84056776103797,1288620.0,,,G,,0.6499999761581421,0.1899999976158142,204.841667,5.757778,60.0,matched,AGC_alfalfa,204.83041666666662,5.766388888888889,0.4466835676289697,13.397596079395564
AGC232933,101.82,10.162,0.123,9.63,1,0.0,14.080885145697309,1273698.0,NPM1G+05.0395,NPM1G+05.0395,G,,0.6100000143051147,0.12999999523162842,205.147917,4.816667,15.0,matched,AGC_alfalfa,205.14749999999995,4.812777777777778,0.4073802912227076,12.065886180099614
AGC233034,101.2,9.556,0.234,9.42,1,0.0,29.611179360213992,1243275.0,,,G,,0.47999998927116394,0.17000000178813934,198.668333,3.019444,30.0,matched,AGC_alfalfa,198.66999999999996,3.011388888888889,0.3019951645796955,8.890099443970097
AGC233599,109.39,8.844,0.443,9.26,1,0.0,26.167700121228098,1337086.0,,,G,,0.3700000047683716,0.03999999910593033,198.978333,8.026944,30.0,matched,AGC_alfalfa,198.97916666666663,8.019722222222223,0.23442288410585732,7.459397390833576
