  499  1  0  0  0  0  0  0  0
  500  0  0  0  0  0  0  0  0
  501  0  0  0  0  0  0  0  0
  502  1  0  1  0  0  0  0  0
  503  1  0  0  0  0  0  0  0
  504  0  0                 0
  505  0  0  0  0  0  0  1  0
  506  1  0  0  0  0  0  0  0
  507  1  0  0  0  0  0  0  0
  508  0  0  0  0  0  0  0  0
  509  0  0  1  0  0  0  1  0
  510  0  1  0  1  0  1  0  0
  511  1  0  0  0  0  0  0  0
  512  1  0  1  0  0  0  0  0
  514  0  0                 0
  515  0  0  0  0  1  0  1  0
  516  0  0  0  0  0  0  0  0
  517  0  1                 0
  519  0  1                 0
  520  1  0                 0
  521  0  0                 0
  522  0  0                 0
  525  0  0  0  0  0  0  0  0
  527  1  0  0  0  0  0  0  0
  529  1  1                 0
  532  1  0  0  1  0  0  0  0
  537  0  1                 0
  538  0  0  0  0  0  0  0  0
  539  1  0  1  0  0  0  0  1
  540  0  0  0  0  0  0  0  1
