# SoFiA source catalogue
# Creator: SoFiA 2.4.1 (23-Mar-2022)
# Time:    Fri, 22 Aug 2025, 08:32:01
#
# Note that the plain-text catalogue is solely intended for
# visual inspection and should not be used for quantitative
# analysis due to limited precision and the lack of Unified
# Content Descriptors.  The XML catalogue should instead be
# imported into Python or VO-compatible software to analyse
# the source parameters measured by SoFiA, e.g. through the
# astropy.io.votable module of Astropy.
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34            35            36            37            38            39            40            41            42            43            44            45            46
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag          fill          mean           std          skew          kurt           rms           w20           w50          wm50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec         v_app        x_peak        y_peak        z_peak       ra_peak      dec_peak    v_app_peak
#                           -             -           pix           pix           pix           pix           pix           pix           pix           pix           pix             -       Jy/beam       Jy/beam       Jy/beam             -             -             -       JY/BEAM       JY/BEAM             -             -       Jy/beam           pix           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg           m/s           pix           pix           pix           deg           deg           m/s

  "SoFiA J085943.55+444517.4"            51    420.164836    131.254007     88.265446           384           448           105           162            84            90          1241   3.65877e-04      0.002928      1.881429      0.000000             0      0.047025     37.223100    121.411691      8.664130     86.024136      0.001245      3.785292      3.023289      3.762466     39.077645     14.357164     42.102014      0.000000      0.000000      0.000000     -1.000000      0.355304      0.341250      0.026348      0.043859    134.931448     44.754823  -2.93100e+05           448           118            89    134.915112     44.749307  -2.95539e+05
  "SoFiA J085954.73+444216.8"            52    340.575049     10.962478     86.560473           330           350             0            42            83            88           532   3.83980e-04      0.003683      1.102355      0.000000             5      0.098191     21.834766     74.097014     11.200721    155.584562      0.001289      5.000000      0.500000      5.000000     16.680713      8.653242     -2.400448      0.000000      0.000000      0.000000     -1.000000      0.112303      0.245529      0.054677      0.029741    134.978060     44.704670  -2.87438e+05           341            13            88    134.977812     44.705519  -2.92218e+05
  "SoFiA J085847.55+450332.6"            53    816.205578    861.743056     83.585439           800           829           852           870            83            87           503  -7.42504e-05      0.002363      0.786762      0.000000             0      0.176491     18.270694     37.662352      4.187957     17.865365      0.001432      1.663299      0.844953      1.842492     15.131414      8.394105     84.014357      0.000000      0.000000      0.000000     -1.000000      0.311714      0.179974      0.041243      0.032122    134.698127     45.059068  -2.77559e+05           821           867            83    134.695292     45.061254  -2.75615e+05
  "SoFiA J085846.15+445344.3"            54    826.996711    469.559679     84.623951           817           837           456           479            82            87           290     -0.001817      0.002890      0.618052      0.000000             0      0.095899      6.216329      2.057838      1.025726      7.089566      0.001803      5.000000      5.000000      5.000000     12.559931      7.814742     -6.082610      0.000000      0.000000      0.000000     -1.000000      0.196737      0.298350      0.096879      0.030706    134.692288     44.895648  -2.81008e+05           829           472            86    134.691107     44.896663  -2.85577e+05
  "SoFiA J085821.07+450259.6"            55   1003.364443    840.273830     80.932154           967          1024           809           861            77            86          1360  -6.81020e-05      0.003665      2.758670      0.000000             5      0.044242     52.732478    783.848036     24.676127    683.681882      0.001417      9.000000      7.307789      7.680339     37.217088     13.918729     43.963297      0.000000      0.000000      0.000000     -1.000000      0.274550      0.272957      0.054608      0.052242    134.587774     45.049897  -2.68748e+05          1019           824            83    134.578588     45.043093  -2.75615e+05
  "SoFiA J090008.41+445847.1"            56    244.694752    671.322284     78.585712           222           261           654           692            77            81           727   7.47858e-04      0.003484      1.502267      0.000000             0      0.093205     14.318144     23.610312     11.286885    193.185994      0.001042      4.000000      4.000000      4.000000     26.973608     11.857516     58.989456     28.219699      4.705986     47.455902     -1.000000      0.218724      0.164108      0.033174      0.028088    135.035022     44.979756  -2.60957e+05           255           665            77    135.028944     44.977130  -2.55691e+05
  "SoFiA J090041.73+444609.6"            57      7.111811    166.982613     77.566981             0            17           154           184            75            79           362   6.30558e-04      0.002320      0.555860      0.000000             5      0.129749     12.664758     18.948015      7.095239     68.295505      0.001270      4.000000      4.000000      4.000000     13.816104      8.083911     14.057944      0.000000      0.000000      0.000000     -1.000000      0.181539      0.294252      0.070214      0.024156    135.173883     44.769338  -2.57574e+05             8           170            79    135.173368     44.770596  -2.62332e+05
  "SoFiA J090042.15+450250.2"            58      6.594383    834.012930     69.732358             0            18           805           854            66            75           995  -1.92216e-04      0.003137      1.595895      0.000000             5      0.104737     11.328839     12.323293      3.694011     17.231146   9.20995e-04      7.436140      1.356936      9.000000     21.750601     10.016456     -0.567310     23.105051      7.434956      6.860122     46.860565      0.086115      0.198622      0.045448      0.029052    135.175627     45.047264  -2.31558e+05             2           829            69    135.178326     45.045169  -2.29126e+05
  "SoFiA J085911.80+444215.0"            59    645.736407      9.684003     72.092222           610           661             0            33            66            74           827  -9.27942e-04      0.003640      1.800737      0.000000             5      0.051973    126.709720    504.089998      8.188228     89.073462      0.001351      2.800000      1.000000      5.217290     21.163915     12.348890    -68.859762      3.143345      2.009794     61.539672     -1.000000      0.232283      0.161115      0.044051      0.038864    134.799162     44.704155  -2.39394e+05           641             2            72    134.801943     44.700955  -2.39088e+05
  "SoFiA J090023.23+450442.3"            60    140.481952    908.365989     70.535307           123           156           892           924            69            73           593  -5.94072e-04      0.003685      1.467252      0.000000             0      0.105704      8.173264      3.473473      2.933497     17.539636      0.001530      3.794609      3.488112      3.745625     15.336275     10.268205    -81.494452      0.000000      0.000000      0.000000     -1.000000      0.211068      0.151226      0.031822      0.037260    135.096787     45.078423  -2.34224e+05           143           908            70    135.095300     45.078273  -2.32446e+05
  "SoFiA J085947.78+444728.0"            61    390.213251    218.339568     63.451505           381           402           209           237            60            70           368     -0.001442      0.002372      0.565436      0.000000             0      0.052437      8.670985      9.810912      3.410419     14.204251      0.001183      3.046684      1.202531      3.024742     12.316461      7.658396     22.440550      0.000000      0.000000      0.000000     -1.000000      0.153008      0.237406      0.044771      0.022692    134.949067     44.791099  -2.10701e+05           391           222            63    134.948607     44.792625  -2.09202e+05
  "SoFiA J085820.05+444250.8"            62   1013.443623     34.404475     66.233496          1000          1024             0            60            63            67           799   6.02192e-04      0.003124      1.333638      0.000000             5      0.104787     36.607535    223.402745     17.698266    367.132083      0.001054      1.800000      1.500000      1.748910     30.452624      8.965433     13.355694      0.000000      0.000000      0.000000     -1.000000      0.130290      0.296992      0.019890      0.029786    134.583547     44.714105  -2.19939e+05          1010            36            66    134.585563     44.714775  -2.19164e+05
  "SoFiA J085827.04+444217.2"            63    963.852942     11.860014     63.602124           926          1008             0            34            60            67          1743   5.98861e-05      0.002910      3.054413      0.000000             5      0.075000     48.786053    143.400502      6.744368     54.529025      0.001172      6.527030      1.268564      6.616307     43.316601     14.332978    -80.360484      0.000000      0.000000      0.000000     -1.000000      0.356560      0.123736      0.032853      0.048948    134.612667     44.704782  -2.11201e+05           938             3            63    134.627839     44.701125  -2.09202e+05
  "SoFiA J090009.78+445915.0"            64    234.973938    689.913400     63.195190           208           261           663           711            60            66          1292  -4.33820e-04      0.003783      2.835930      0.000000             0      0.069755     28.104766    221.321502     14.465182    209.496607      0.001178      4.800622      1.117274      4.819648     22.260975     18.169316    -84.332827     21.815386      9.155748    -34.857053     -1.000000      0.179590      0.137424      0.026052      0.042329    135.040770     44.987494  -2.09850e+05           222           688            62    135.048411     44.986686  -2.05881e+05
  "SoFiA J090041.90+444210.3"            65      5.301456      7.466414     60.662651             0            20             0            19            58            65           480     -0.001196      0.002777      0.647476      0.000000             5      0.142857     12.403582     23.738837      4.580083     20.616100   9.39251e-04      7.000000      5.069814      7.000000     11.066332      6.082119     26.030207     11.386469      3.269312     20.121130     -1.000000      0.125882      0.148716      0.072506      0.020578    135.174603     44.702870  -2.01440e+05             3             7            58    135.175951     44.702672  -1.92598e+05
  "SoFiA J085908.69+444221.4"            66    667.845010     14.028602     58.516784           645           706             0            38            58            64           847   1.64856e-04      0.003323      1.844972      0.000000             5      0.050041     11.650669     13.001092      6.564730     57.785697      0.001358      0.969656      0.606035      1.262219     37.161953     12.389996     69.035327      0.000000      0.000000      0.000000     -1.000000      0.370474      0.196735      0.023881      0.039511    134.786198     44.705956  -1.94314e+05           670             2            58    134.784943     44.700943  -1.92598e+05
  "SoFiA J085835.46+445909.7"            67    902.121345    686.684082     62.026371           895           914           684           689            59            63            78  -4.17555e-04      0.001931      0.119169      0.000000             0      0.130000      6.597666      2.632482     -0.105523      1.572899      0.001029      1.629083      1.018177      0.000000      7.790036      2.985055     89.452203      0.000000      0.000000      0.000000     -1.000000      0.328199      0.110005      0.017053      0.009086    134.647740     44.986037  -2.05969e+05           898           688            62    134.650166     44.986590  -2.05881e+05
  "SoFiA J085823.32+445654.6"            68    988.297471    596.877655     60.865668           972          1003           586           613            58            63           809     -0.001977      0.003080      1.666780      0.000000             0      0.150484     19.480833     40.047140      8.706836     88.501066      0.001393      3.803690      3.502306      3.871951     14.154363     11.930917     88.642190      0.000000      0.000000      0.000000     -1.000000      0.178362      0.152302      0.037882      0.039620    134.597155     44.948505  -2.02114e+05           992           601            60    134.594967     44.950217  -1.99240e+05
  "SoFiA J090027.94+444221.2"            69    104.589853     14.352280     58.599607            97           111             0            33            57            61           408  -4.56242e-04      0.003326      0.946334      0.000000             1      0.160000      7.772813      3.140164      0.938916      1.409588      0.001291      4.000000      1.966281      4.000000     19.372085      6.296008      1.089217     24.148140      2.006409     -0.058352     -1.000000      0.087441      0.258717      0.038641      0.026078    135.116410     44.705876  -1.94589e+05           105            27            58    135.116191     44.711146  -1.92598e+05
  "SoFiA J090033.44+444740.5"            70     66.209550    227.368148     57.008345            43            81           209           240            53            59           827   3.27071e-05      0.002135      1.259854      0.000000             0      0.094666     24.506470     43.173373      4.171110     20.125715      0.001293      3.448537      1.000702      3.803311     15.459921     13.123501     25.283139      0.000000      0.000000      0.000000     -1.000000      0.199330      0.234077      0.043130      0.037181    135.139313     44.794583  -1.89305e+05            71           227            58    135.136499     44.794436  -1.92598e+05
  "SoFiA J085849.22+444945.2"            71    805.591246    310.116809     52.620904           794           815           290           323            51            57           300   7.35366e-04      0.002860      0.588133      0.000000             0      0.057296      8.544922      7.030302      8.560151    100.099300      0.001052      3.789977      3.474943      3.803605     17.086570      7.459142     17.266300      7.818807      0.360350     20.963358     -1.000000      0.137081      0.256198      0.059231      0.018218    134.705077     44.829233  -1.74736e+05           807           307            51    134.704253     44.827933  -1.69354e+05
  "SoFiA J090041.66+444745.3"            72      7.882152    230.737486     53.592125             0            35           211           252            50            56           752     -0.002697      0.003246      1.397354      0.000000             5      0.071051     11.639145     13.356668      8.482214    108.747596      0.001420      6.000000      4.377624      6.000000     17.636723     10.469197     27.710888     11.560844      2.448075     49.317521     -1.000000      0.194039      0.236937      0.055615      0.038932    135.173567     44.795903  -1.77961e+05             3           234            56    135.176441     44.797255  -1.85957e+05
  "SoFiA J085912.98+444302.1"            73    637.335251     41.115385     52.307299           606           667            22            55            45            56           984     -0.001442      0.003298      1.719772      0.000000             0      0.038899     34.518332     86.611910      3.881664     14.093672      0.001267      4.050254      0.999000      9.936774     33.577504     11.490792    -74.735722      0.000000      0.000000      0.000000     -1.000000      0.383139      0.164098      0.068652      0.039729    134.804071     44.717255  -1.73695e+05           614            37            54    134.817755     44.715548  -1.79316e+05
  "SoFiA J085937.18+450714.9"            74    465.697110   1009.601066     52.272765           441           489           975          1024            48            55          1748     -0.001049      0.003587      3.029838      0.000000             5      0.089184     29.926107     77.759701      6.787337     57.316767      0.001155      4.446319      1.294592      4.715393     25.020847     20.709160    -27.926320     21.253525     18.716515    -80.457760     -1.000000      0.163842      0.201663      0.023172      0.048285    134.904909     45.120811  -1.73580e+05           475          1022            53    134.899418     45.125979  -1.75995e+05
  "SoFiA J090014.60+445752.4"            75    200.769310    634.966235     49.087674           194           210           625           643            47            54           230     -0.002107      0.001775      0.195485      0.000000             0      0.089009     10.387215     14.677679      3.353850     12.131231      0.001154      2.053491      1.183828      2.256144      9.502248      7.475507      2.414335      0.000000      0.000000      0.000000     -1.000000      0.334857      0.408161      0.053582      0.017499    135.060847     44.964569  -1.63004e+05           206           634            49    135.057766     44.964171  -1.62712e+05
  "SoFiA J090014.57+445711.7"            76    200.954939    607.816609     52.671065           171           231           590           619            50            54           879     -0.001829      0.003364      1.963672      0.000000             0      0.096066     11.672061     11.415326      6.506245     78.967818      0.001628      4.000000      2.205954      4.000000     35.587902     10.314444    -80.227313      0.000000      0.000000      0.000000     -1.000000      0.415917      0.147888      0.036260      0.048259    135.060702     44.953257  -1.74903e+05           189           611            54    135.067745     44.954572  -1.79316e+05
  "SoFiA J085918.56+444228.6"            77    597.672858     18.755728     47.432341           588           608             0            30            45            53           539   5.42915e-04      0.001921      0.737179      0.000000             1      0.091995     16.661854     44.169893     10.252172    132.908556      0.001072      8.000000      3.458487      8.000000     11.177529      9.133006     23.337213      0.000000      0.000000      0.000000     -1.000000      0.157486      0.197092      0.084794      0.024888    134.827335     44.707951  -1.57507e+05           600            17            45    134.825972     44.707219  -1.49430e+05
  "SoFiA J085929.08+444203.8"            78    522.944142      2.163829     49.471849           505           544             0             5            48            52           256   1.06915e-04      0.004153      0.577960      0.000000             5      0.213333     16.773071     29.668122      6.430456     56.575770   9.96875e-04      2.800000      1.000000      2.836445     19.374641      3.154732     89.897443     11.602472      3.323609     89.000776     -1.000000      0.295162      0.042374      0.028663      0.015950    134.871148     44.701048  -1.64279e+05           519             0            50    134.873460     44.700147  -1.66033e+05
  "SoFiA J090010.98+450039.4"            79    226.671098    746.196002     45.018296           213           238           725           767            43            49           595      0.001202      0.003763      1.561735      0.000000             0      0.076029      7.198394      3.320389      6.284784     65.245118      0.001197      3.522095      1.359835      3.572300     17.675173      8.898481    -17.570383      7.192341      6.145911    -50.561843     -1.000000      0.092878      0.170715      0.026477      0.029193    135.045730     45.010938  -1.49491e+05           228           747            45    135.044948     45.011274  -1.49430e+05
  "SoFiA J085902.37+444256.3"            80    712.729465     37.302405     43.408961           692           733            25            50            40            49           695   2.75130e-04      0.004882      1.909089      0.000000             0      0.063645   2456.678670   1.82474e+04      7.967245     62.702348      0.001466      1.603908      1.002443      4.119321     19.920942      8.332220    -71.179189      6.013016      4.926157     72.855708     -1.000000      0.227342      0.111441      0.038330      0.038635    134.759865     44.715629  -1.44146e+05           703            32            43    134.765574     44.713426  -1.42788e+05
  "SoFiA J085840.55+445315.1"            81    866.680580    450.152747     44.774858           850           883           422           483            44            48          1381  -4.47504e-04      0.003325      2.878003      0.000000             0      0.131025     37.635932    110.375781      6.129230     42.149037      0.001241      2.303292      0.502766      2.648469     28.131280     11.592608     -6.712850      7.073931      5.159111     15.794351     -1.000000      0.104948      0.227232      0.022739      0.046108    134.668976     44.887522  -1.48682e+05           867           451            44    134.668787     44.887875  -1.46109e+05
  "SoFiA J090028.32+445744.5"            82    103.675203    629.950612     37.937852            85           130           605           650            30            47          2133     -0.001906      0.003655      3.884490      0.000000             0      0.056002      8.074092     21.318674     35.382862   1462.657764      0.001230     13.856106      8.931199     13.859908     16.684200     14.907217    -64.946018     10.923664      8.175411     -3.955299     -1.000000      0.120371      0.110525      0.057697      0.056794    135.118016     44.962373  -1.25979e+05           106           632            34    135.116651     44.963230  -1.12903e+05
  "SoFiA J085912.35+445235.8"            83    641.468305    423.546439     43.080259           617           672           404           451            41            47          2183     -0.002600      0.002903      3.049064      0.000000             0      0.116018    180.638724   1249.742827     12.179130    157.360033      0.001197      5.260032      1.039948      5.651253     25.982072     23.174438    -59.099141      0.000000      0.000000      0.000000     -1.000000      0.230066      0.210902      0.032977      0.055929    134.801439     44.876600  -1.43055e+05           657           422            42    134.792307     44.875949  -1.39468e+05
  "SoFiA J085949.61+444313.9"            84    377.060459     48.988146     46.445343           372           383            42            67            43            47           139  -2.38812e-04      0.002070      0.212467      0.000000             0      0.089103      6.662880      2.656893      1.115581      5.227372   9.35962e-04      0.797119      0.498200      4.000000     10.587224      4.342844     -2.228644      0.000000      0.000000      0.000000     -1.000000      0.105632      0.291255      0.080469      0.011035    134.956692     44.720531  -1.54229e+05           376            55            47    134.957318     44.723035  -1.56071e+05
  "SoFiA J085819.22+445215.4"            85   1017.957188    410.852798     45.476627          1006          1024           400           424            41            46           184   6.62924e-04      0.002746      0.381404      0.000000             5      0.064561      9.727378      9.501419      6.694140     59.928050   9.74513e-04      0.800000      0.500000      3.235652      9.610839      8.249559     35.316660      0.000000      0.000000      0.000000     -1.000000      0.151072      0.179481      0.056799      0.013219    134.580095     44.870951  -1.51012e+05          1022           414            46    134.577711     44.872256  -1.52750e+05
  "SoFiA J090001.04+444209.8"            86    295.743785      6.355853     36.636288           257           330             0            34            31            46          1257  -6.21959e-04      0.003417      2.123183      0.000000             5      0.030333     48.983528    470.858145     21.057068    544.241853      0.001141      9.508827      3.519671      9.506662     35.239030     14.180922     86.869311      9.905684      8.772099    -75.853998     -1.000000      0.355565      0.127329      0.059940      0.040447    135.004337     44.702724  -1.21657e+05           287             3            39    135.009460     44.701320  -1.29506e+05
  "SoFiA J085834.97+450501.3"            87    904.880270    921.044011     40.607614           886           919           900           945            38            42           809   7.79646e-04      0.003898      2.078348      0.000000             0      0.103453     11.526177     13.437088      8.926607    119.949342      0.001121      4.000000      4.000000      4.000000     19.656448     11.307447     33.308122     14.617603      8.215527     51.091469     -1.000000      0.106998      0.146165      0.027628      0.031899    134.645721     45.083683  -1.34844e+05           908           918            42    134.643885     45.082411  -1.39468e+05
  "SoFiA J085819.96+444901.6"            88   1013.231880    281.637857     38.346436          1000          1024           270           296            36            42           457   2.51524e-04      0.002708      0.953621      0.000000             5      0.096720     27.037198    143.221901     12.069100    174.959957   9.55530e-04      5.819784      1.012594      5.904927     14.509333      9.812980    -46.822782      8.730981      5.319603     76.606916     -1.000000      0.137673      0.129534      0.041567      0.020427    134.583148     44.817119  -1.27336e+05          1015           281            37    134.582110     44.816850  -1.22864e+05
  "SoFiA J085936.97+445118.7"            89    466.928114    372.119639     36.444411           455           478           363           378            35            39           222  -2.53277e-04      0.003619      0.473097      0.000000             0      0.115625      5.177145      2.468916     -0.292742      0.264218      0.001469      3.202136      1.120905      4.000000     14.057597      4.056119    -70.929699      0.000000      0.000000      0.000000     -1.000000      0.311442      0.132872      0.055026      0.021887    134.904057     44.855194  -1.21020e+05           467           370            36    134.904014     44.854311  -1.19544e+05
  "SoFiA J085937.73+445235.6"            90    461.594505    423.380567     36.248870           447           475           412           433            32            38           339     -0.001454      0.003215      0.782528      0.000000             0      0.075907      7.408519      4.108226      2.537554     15.198894      0.001440      2.305406      1.347317      2.195157     15.675069      7.511815     57.931932      0.000000      0.000000      0.000000     -1.000000      0.235830      0.175113      0.019989      0.026507    134.907203     44.876552  -1.20370e+05           467           422            36    134.904024     44.875977  -1.19544e+05
  "SoFiA J090034.53+444803.5"            91     58.506078    242.729502     30.761691            28            82           218           269            25            37          1909     -0.001027      0.003330      3.329107      0.000000             0      0.051345     29.118815     96.657792     15.136662    355.810913      0.001089      7.490634      6.668262      7.686250     29.613198     20.166942    -64.282769     27.409861      6.276156    -78.215504     -1.000000      0.190571      0.152525      0.036748      0.047582    135.143866     44.800973  -1.02149e+05            67           243            33    135.138878     44.801097  -1.09582e+05
  "SoFiA J085939.26+444213.6"            92    450.579396      8.744399     31.612473           434           480             0            22            30            37           843   5.27905e-04      0.004622      1.695767      0.000000             5      0.097479     21.067886     32.070687      5.828841     59.925062   9.62998e-04      1.800000      1.399387      7.000000     18.757456     10.444212     84.285703     16.776184     10.220347     88.385957    230.019082      0.178302      0.085957      0.038203      0.027960    134.913570     44.703784  -1.04974e+05           453             2            31    134.912149     44.700975  -1.02941e+05
  "SoFiA J085848.69+445911.4"            93    808.511016    687.567767     33.951497           797           818           677           693            30            36           127      0.001064      0.002402      0.223322      0.000000             0      0.048510      5.980663      0.898892      1.801784      4.214716      0.001467      6.000000      3.487269      6.000000      9.720066      6.876639    -61.816673      0.000000      0.000000      0.000000     -1.000000      0.343249      0.303779      0.166148      0.016537    134.702886     44.986502  -1.12741e+05           807           687            36    134.703777     44.986266  -1.19544e+05
  "SoFiA J090030.55+445554.9"            94     87.694056    556.871766     31.858218            72           102           541           572            29            36           816     -0.001046      0.002633      1.339751      0.000000             0      0.102823     19.817680     48.288654      4.340359     19.164284      0.001194      3.039219      2.099021      2.940238     16.731125      8.001965     39.094658      9.569156      0.600213     53.265754     -1.000000      0.157652      0.171986      0.029468      0.034096    135.127294     44.931904  -1.05790e+05            94           552            31    135.123574     44.929882  -1.02941e+05
  "SoFiA J090019.60+445819.3"            95    165.444163    652.981420     28.718691           125           208           635           672            27            33          1510     -0.002102      0.003138      3.538635      0.000000             0      0.067580     10.899212     12.931988      7.108130     68.437056      0.001496      3.487869      2.475778      3.482657     40.785613     14.244012     88.266050      0.000000      0.000000      0.000000     -1.000000      0.335617      0.117769      0.024484      0.058117    135.081677     44.972040  -9.53651e+04           177           663            28    135.074885     44.976226  -9.29785e+04
  "SoFiA J085828.62+444828.0"            96    951.814816    258.984963     25.362057           930           977           240           279            21            33          1245     -0.001563      0.003350      2.582358      0.000000             4      0.049880     13.952531     30.601590      8.903527    108.838353      0.001231     10.800000      1.004760     12.000000     24.000061     10.984558     47.947605      8.714076      6.195614     13.401777     -1.000000      0.166152      0.149077      0.053055      0.043442    134.619265     44.807767  -8.42188e+04           949           266            23    134.620905     44.810694  -7.63752e+04
  "SoFiA J085920.15+445314.1"            97    586.119091    449.049954     28.713503           573           596           416           485            27            31           745   1.88303e-04      0.003063      1.270482      0.000000             0      0.088690     10.681500      8.621749      4.239014     25.335680      0.001004      4.000000      2.500000      4.000000     37.154752      5.948341    -10.488071      9.334027      3.069275     -9.213647     -1.000000      0.108340      0.411909      0.034248      0.027397    134.833976     44.887243  -9.53478e+04           585           445            29    134.834635     44.885556  -9.62992e+04
  "SoFiA J090010.37+450603.2"            98    231.426096    962.070355     27.294279           210           254           951           979            25            29           566  -3.96432e-04      0.003139      1.169393      0.000000             0      0.086743     10.755631      7.134978      1.458005      1.383276      0.001325      2.309081      1.333600      2.208870     21.671865     10.098470    -87.568030      0.000000      0.000000      0.000000     -1.000000      0.302428      0.151679      0.013080      0.031515    135.043189     45.100890  -9.06351e+04           242           962            27    135.036947     45.100870  -8.96579e+04
  "SoFiA J085945.95+445713.4"            99    403.513438    608.610298     24.797004           385           417           602           621            24            28           370     -0.003006      0.002977      0.678222      0.000000             0      0.112121      8.330279      4.489866      2.023556      6.715397      0.001039      2.696087      2.212961      2.694677     15.256236      6.483272    -75.250685      4.389784      0.477688    -34.893178     -1.000000      0.231306      0.123551      0.029880      0.019993    134.941440     44.953717  -8.23425e+04           403           605            24    134.941741     44.952212  -7.96959e+04
  "SoFiA J085907.13+445825.7"           100    678.159962    656.873938     17.233003           647           699           635           685            12            21          1731     -0.001266      0.003481      3.189119      0.000000             4      0.064040     11.249370     27.224851     14.829818    304.215702      0.001154      8.062739      7.635486      8.194833     28.255504     16.459588    -72.428199     26.928023     10.925272     87.546341     -1.000000      0.186028      0.132852      0.040909      0.047995    134.779700     44.973803  -5.72250e+04           684           662            14    134.776256     44.975936  -4.64893e+04
  "SoFiA J085854.33+445547.6"           101    768.870367    551.596758     15.096130           757           784           542           563            14            19           648  -5.26241e-04      0.003130      1.353503      0.000000             4      0.175325     41.006271    143.657974      9.817884    129.105590      0.001132      3.130996      0.500000      5.000000     14.060648     10.877377     89.418691      9.429347      6.102014     83.821771     -1.000000      0.152963      0.120386      0.039003      0.028823    134.726388     44.929880  -5.01291e+04           763           553            14    134.729841     44.930469  -4.64893e+04
  "SoFiA J090041.60+444742.4"           102      8.243002    228.831091     12.258277             0            21           215           241             6            18           613  -2.23485e-04      0.003968      1.221036      0.000000             5      0.079384   5.39780e+24   4.54053e+25     13.760887    233.772493      0.001443     10.870352      6.026773     10.955374     12.167585      9.397718     72.867890     12.402099      1.067619     72.882365     -1.000000      0.176703      0.145079      0.114354      0.035737    135.173351     44.795109  -4.07056e+04             2           231            16    135.177022     44.796003  -5.31306e+04
  "SoFiA J085957.63+450508.2"           103    321.261427    925.266858      5.656244           297           349           894           947             1            12           908     -0.002048      0.003545      1.822280      0.000000             4      0.026438     12.223320     16.285503      7.731175     83.130807      0.001059      8.800000      8.500000      8.894596     37.167013     10.490885    -32.277026     28.392888      4.993208    -26.850306     -1.000000      0.197604      0.284861      0.061965      0.031923    134.990129     45.085620  -1.87825e+04           322           933             9    134.989700     45.088842  -2.98860e+04
  "SoFiA J085959.28+445347.5"           104    308.920034    471.439189     10.626448           298           324           455           486             6            11           381  -1.73615e-04      0.003081      0.803257      0.000000             4      0.073495     13.070139     20.437353      7.403395     76.713946   9.11638e-04      0.879212      0.549508      0.968124     14.384573      8.677165    -60.308906      7.985050      5.255276     75.190430     -1.000000      0.156760      0.131769      0.031429      0.017794    134.997016     44.896517  -3.52868e+04           317           477            11    134.992268     44.898839  -3.65273e+04
  "SoFiA J090027.83+450722.7"           105    108.328278   1015.361167      6.943228            80           123          1002          1024             5             9           479     -0.002558      0.002898      0.914891      0.000000             5      0.094664   6.58684e+24   5.14633e+25     13.186899    210.449947      0.001097      3.796571      3.497857      3.851316     19.484760     10.713653     57.330699      0.000000      0.000000      0.000000     -1.000000      0.236527      0.176658      0.036477      0.024017    135.115946     45.122967  -2.30561e+04           105          1024             8    135.117927     45.126562  -2.65653e+04
  "SoFiA J090011.91+450726.1"           106    220.666731   1017.350130      6.975886           210           228          1001          1024             1             8           422   3.40210e-04      0.002974      0.725695      0.000000             5      0.115680   1.18979e+25   5.80975e+25      5.325242     27.389249      0.001002      0.800000      0.500000      5.286473     10.590763      7.818420     21.508419     10.139569      2.791663    -18.856729     -1.000000      0.113016      0.160615      0.078989      0.020586    135.049610     45.123914  -2.31646e+04           222          1023             8    135.048830     45.126269  -2.65653e+04
  "SoFiA J085939.83+450702.6"           107    447.006773   1001.365832      3.567988           387           494           970          1024             0             8          2142   4.13023e-04      0.002702      3.427402      0.000000             7      0.040067   7.51843e+24   4.93284e+25     10.314661    172.968970   9.74136e-04      8.000000      8.000000      8.000000     60.694669     16.479201     63.704877      0.000000      0.000000      0.000000     -1.000000      0.355433      0.202439      0.040297      0.045085    134.915944     45.117377  -1.18481e+04           465           989             0    134.905317     45.112227      0.000000
  "SoFiA J085944.90+445854.6"           108    410.947787    676.052433      2.791061           340           519           630           733             0             8          4776  -1.73210e-04      0.005018      8.667368      0.000000             6      0.028348     17.994882     51.875243     21.751478    719.026625      0.001117      4.077040      1.878363      4.225430     95.719429     38.899353    -71.317646     97.223851     22.527917     75.913892     -1.000000      0.390098      0.217169      0.013170      0.077214    134.937093     44.981820  -9268.169649           394           636             2    134.947056     44.965126  -6641.323727
  "SoFiA J085820.44+445526.7"           109   1008.872962    538.336324      4.145067           988          1024           496           594             0             6          1864  -7.18114e-04      0.004809      3.838103      0.000000             7      0.072696   1.25916e+25   9.04960e+25     10.727200    135.414355      0.001088      6.000000      0.500236      6.000000     48.871226     16.461390     -8.767147     58.397760      9.480544    -11.190199     -1.000000      0.109450      0.267797      0.030108      0.046985    134.585166     44.924083  -1.37644e+04          1002           552             6    134.589182     44.929786  -1.99240e+04
